task_name,program,search_time,evaluation_time,nb_programs,cumulative_probability,probability
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(ODD_INTERACTION (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.12278152443468571,0.2041307371109724,2547,0.7939416936684228,3.241723512103696e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(EXACTLY_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.16284327767789364,0.3111129906028509,3433,0.8170518564447165,2.117955452717747e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_UPSIDE_DOWN IS_FLAT) var0),0.16929303109645844,0.33222571574151516,3568,0.8198358059221276,2.0057137733558856e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_FLAT IS_UPSIDE_DOWN) var0),0.19832302071154118,0.4232493992894888,4260,0.8321838821431986,1.589895987912113e-05
(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_UPSIDE_DOWN)),(AT_LEAST_INTERACTION 1 (ON_TOP_OF IS_FLAT IS_VERTICAL) var0),0.22700907289981842,0.5208182614296675,4963,0.8423839698672749,1.3212309242797656e-05
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),3.247041964903474,7.767605820670724,84093,0.9744296600682841,2.4668684746122865e-07
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (AT_LEAST_1 3 IS_FLAT) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),7.105120254680514,17.888971481472254,182545,0.9852498714450295,4.622833790541629e-08
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (EXACTLY_2 2 IS_BLUE IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),9.748943332582712,23.770179027691483,248296,0.9874475452752148,2.4473203647608088e-08
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) (EXACTLY_2 2 IS_BLUE IS_HORIZONTAL) var0),15.122101312503219,36.78085815906525,378233,0.9896321721274054,1.1971351779098504e-08
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (EVEN_2 IS_BLUE IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),25.998738119378686,62.077959917485714,644009,0.9918059086277684,5.778848537988314e-09
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (EVEN_2 IS_BLUE IS_FLAT) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),28.87715064547956,68.33114012889564,714002,0.9921836641993845,5.043090508425558e-09
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (ODD_INTERACTION (POINTING IS_BLUE IS_FLAT)) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),56.07801600731909,134.7286425139755,1378888,0.9942730271860933,1.9754191615531492e-09
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (ODD_INTERACTION (ON_TOP_OF IS_FLAT IS_GROUNDED)) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),63.28993374109268,154.0663039535284,1554001,0.9945885656519327,1.6439394479845859e-09
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) (EVEN_2 IS_BLUE IS_HORIZONTAL) var0),65.88183626160026,160.2051198258996,1617364,0.9946894917392873,1.5435320251192711e-09
(OR (AT_LEAST_1 3 IS_HORIZONTAL) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN)),(OR (EXACTLY_2 2 IS_BLUE IS_FLAT) (MORE_THAN IS_YELLOW IS_UPSIDE_DOWN) var0),67.12948763556778,163.15990579873323,1647854,0.9947358602646362,1.498461803308024e-09
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (EVEN_1 IS_RED) (ODD_1 IS_CHEESECAKE) var0),0.11450337804853916,0.14196943119168282,2401,0.7889957030258204,3.537049787047494e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID) var0),0.11927667260169983,0.15929785184562206,2501,0.7924343724262303,3.3216653248818586e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(EXACTLY_INTERACTION 1 (TOUCHING IS_CHEESECAKE IS_PYRAMID) var0),0.15892241150140762,0.24754299595952034,3380,0.8159162433441101,2.170184829356897e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_CHEESECAKE IS_PYRAMID) var0),0.16478621028363705,0.26072522066533566,3511,0.8186799283770968,2.0551752386404884e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (ODD_1 IS_CHEESECAKE) (EVEN_1 IS_RED) var0),0.16731624491512775,0.2682862114161253,3561,0.8196952431306097,2.0109049930526954e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (ODD_1 IS_CHEESECAKE) (ODD_2 IS_BLUE IS_CHEESECAKE) var0),0.26288605853915215,0.5180616658180952,5917,0.8536318870883995,1.0633011783522998e-05
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (ODD_1 IS_CHEESECAKE) (MORE_THAN IS_PYRAMID IS_YELLOW) var0),0.33631379529833794,0.7260166797786951,7758,0.8701798043589274,7.681635528190291e-06
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(AT_LEAST_INTERACTION 1 (TOUCHING IS_PYRAMID IS_CHEESECAKE) var0),0.3462795615196228,0.7528263218700886,8016,0.8721229722488878,7.3898943125876874e-06
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (EXACTLY_1 1 IS_CHEESECAKE) (EVEN_1 IS_RED) var0),0.4520827177911997,1.0670755356550217,10775,0.889304731720037,5.268385568037479e-06
(ODD_INTERACTION (TOUCHING IS_CHEESECAKE IS_PYRAMID)),(OR (EVEN_1 IS_RED) (ODD_2 IS_HORIZONTAL IS_CHEESECAKE) var0),0.5067722089588642,1.2144536077976227,12202,0.8963485979953595,4.624331009895611e-06
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(EXACTLY_1 3 IS_PYRAMID var0),0.008689656853675842,0.018682440742850304,239,0.4704779871213919,0.0008224068341478078
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AT_LEAST_2 3 IS_PYRAMID IS_PYRAMID var0),0.03944860026240349,0.056790126487612724,877,0.6771964466556715,0.00014922754650982794
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(EXACTLY_2 3 IS_PYRAMID IS_PYRAMID var0),0.04611982963979244,0.06397692486643791,1006,0.6950482162174992,0.0001259541753317222
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AT_LEAST_1 3 IS_PYRAMID var0),0.04647228680551052,0.06481343135237694,1014,0.6960506105252072,0.0001247614885048854
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AND (EXACTLY_1 3 IS_PYRAMID) (EXACTLY_1 3 IS_PYRAMID) var0),0.2009619753807783,0.40000396966934204,4339,0.8334241913978759,1.5516504924929188e-05
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AND (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_BLOCK) var0),0.2147106844931841,0.4441616125404835,4677,0.8384550180055508,1.4268948212199268e-05
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AND (ODD_1 IS_PYRAMID) (EXACTLY_1 3 IS_PYRAMID) var0),0.22201156616210938,0.4690475184470415,4858,0.8409757286460912,1.3593696638333449e-05
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(AND (EXACTLY_1 3 IS_PYRAMID) (ODD_1 IS_PYRAMID) var0),0.2506091371178627,0.5707209035754204,5593,0.8500671779152328,1.1380349694996848e-05
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(OR (EXACTLY_1 3 IS_PYRAMID) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),0.3142111115157604,0.774325106292963,7153,0.8653197305081392,8.422793173489723e-06
(AND (AT_LEAST_1 3 IS_PYRAMID) (ODD_1 IS_HORIZONTAL)),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_PYRAMID IS_PYRAMID) var0),0.324252225458622,0.8123655412346125,7425,0.8675612815820746,8.078541587035027e-06
(ODD_2 IS_RED IS_HORIZONTAL),(ODD_2 IS_RED IS_HORIZONTAL var0),0.005833616480231285,0.012265190482139587,170,0.4053870822861645,0.001126555047732894
(ODD_2 IS_RED IS_HORIZONTAL),(ODD_2 IS_HORIZONTAL IS_RED var0),0.16211519204080105,0.2425015177577734,3455,0.8175156548001407,2.1023110298575678e-05
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EVEN_1 IS_UPSIDE_DOWN) (ODD_2 IS_RED IS_HORIZONTAL) var0),0.7545759808272123,1.789880909025669,18759,0.9195225823976152,2.697198229475155e-06
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_PYRAMID) (ODD_2 IS_RED IS_HORIZONTAL) var0),0.8062474261969328,1.9326453022658825,20110,0.9230052160204376,2.463724428619398e-06
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EXACTLY_1 2 IS_CHEESECAKE) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.0438579395413399,2.6017953250557184,26414,0.9358958675902205,1.7072727657399006e-06
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EVEN_1 IS_CHEESECAKE) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.2007102128118277,3.0445934254676104,30546,0.9422602172875549,1.390250620153117e-06
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_CHEESECAKE) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.2890566661953926,3.294948173686862,32865,0.9453107372084526,1.248608552476119e-06
(ODD_2 IS_RED IS_HORIZONTAL),(OR (EXACTLY_1 2 IS_UPSIDE_DOWN) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.3260381631553173,3.405471034348011,33845,0.946508985756575,1.1974880963731769e-06
(ODD_2 IS_RED IS_HORIZONTAL),(AND (AT_LEAST_1 1 IS_RED) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.5279950480908155,3.981648739427328,39186,0.9522143774608904,9.505451824238345e-07
(ODD_2 IS_RED IS_HORIZONTAL),(OR (AT_LEAST_1 2 IS_CHEESECAKE) (ODD_2 IS_RED IS_HORIZONTAL) var0),1.616988681256771,4.234795454889536,41503,0.9543222572191041,8.69122766429655e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(MORE_THAN IS_BLUE IS_VERTICAL var0),0.02836235985159874,0.04198027029633522,667,0.6401560609983686,0.0002092045915517017
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (ODD_1 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),1.441996544599533,3.7993073761463165,36733,0.9497580630574958,1.0563661473796244e-06
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),1.5324286632239819,4.0715088825672865,39085,0.9521181861672137,9.541594451830805e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.0214126892387867,5.48635745793581,51836,0.9618058962958498,6.042514617874025e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EXACTLY_1 3 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.4102981742471457,6.578424230217934,62076,0.9671142274583733,4.4191740076576026e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EXACTLY_1 1 IS_PYRAMID) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.5605298336595297,7.0180689338594675,66065,0.9687809338015775,3.9512979928028323e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (AT_LEAST_1 3 IS_WEDGE) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.5634004324674606,7.02736377902329,66143,0.9688117242514058,3.9433306113395286e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (AT_LEAST_1 3 IS_RED) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.5688214506953955,7.044410806149244,66287,0.9688684003773398,3.927430649550938e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EXACTLY_1 3 IS_BLUE) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.633235789835453,7.230186838656664,67994,0.9695235078674601,3.749732682318292e-07
(MORE_THAN IS_BLUE IS_VERTICAL),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_BLUE IS_VERTICAL) var0),2.914116660133004,8.047966228798032,75440,0.9720483076721237,3.062329269741963e-07
(ODD_2 IS_YELLOW IS_HORIZONTAL),(ODD_2 IS_YELLOW IS_HORIZONTAL var0),0.004436474293470383,0.009196970611810684,132,0.35793865462533614,0.0014272990411979291
(ODD_2 IS_YELLOW IS_HORIZONTAL),(EXACTLY_2 1 IS_YELLOW IS_HORIZONTAL var0),0.025718551129102707,0.03445775248110294,612,0.6280622881002642,0.0002307630143030502
(ODD_2 IS_YELLOW IS_HORIZONTAL),(ODD_2 IS_HORIZONTAL IS_YELLOW var0),0.13652615621685982,0.17266403697431087,2855,0.8031695603804269,2.7713222735709397e-05
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (ODD_1 IS_CHEESECAKE) (AT_LEAST_2 1 IS_YELLOW IS_FLAT) var0),0.1811176035553217,0.25809747725725174,3858,0.8253562268843248,1.8092690808052284e-05
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (EVEN_1 IS_YELLOW) (AT_LEAST_2 1 IS_YELLOW IS_FLAT) var0),0.18318455666303635,0.26317368261516094,3913,0.826343512269569,1.7805917225103788e-05
(ODD_2 IS_YELLOW IS_HORIZONTAL),(EXACTLY_2 1 IS_HORIZONTAL IS_YELLOW var0),0.2928408868610859,0.5123723112046719,6628,0.8606695424148825,9.270269067275983e-06
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 1 IS_CHEESECAKE) (AT_LEAST_2 1 IS_YELLOW IS_FLAT) var0),0.49712683632969856,1.0199033804237843,11931,0.8950802776765203,4.740118079641626e-06
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (EVEN_1 IS_FLAT) (ODD_2 IS_YELLOW IS_HORIZONTAL) var0),0.5240605734288692,1.0882522948086262,12640,0.8983320612915681,4.434028225598667e-06
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (EXACTLY_1 2 IS_YELLOW) (AT_LEAST_2 1 IS_YELLOW IS_FLAT) var0),0.6134710982441902,1.3218359015882015,15020,0.907870888740773,3.620287875799713e-06
(ODD_2 IS_YELLOW IS_HORIZONTAL),(OR (ODD_1 IS_CHEESECAKE) (ODD_2 IS_YELLOW IS_HORIZONTAL) var0),0.7150171138346195,1.598531436175108,17667,0.9164534492741191,2.926489165250184e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(MORE_THAN IS_WEDGE IS_PYRAMID var0),0.003750314936041832,0.009015779942274094,111,0.326321837241665,0.0015949549416748288
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (AT_LEAST_1 2 IS_WEDGE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.17968464456498623,0.2768231239169836,3821,0.824682704464506,1.832100547633611e-05
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.2080117855221033,0.3543653842061758,4519,0.8361566957216721,1.4846107392665891e-05
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (ODD_1 IS_CHEESECAKE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.24321462772786617,0.45784099586308,5388,0.8476839956017655,1.1892676475917904e-05
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.28979880549013615,0.5821887217462063,6534,0.8597925183687498,9.401764180146903e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EVEN_1 IS_UPSIDE_DOWN) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.34270297922194004,0.7383584976196289,7891,0.871190900500343,7.527547121229626e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EVEN_1 IS_WEDGE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.35443897917866707,0.7766187898814678,8195,0.8734297019521121,7.212418986592181e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (AT_LEAST_1 3 IS_WEDGE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.40233142860233784,0.9151621591299772,9419,0.881576828590543,6.13556885448013e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EXACTLY_1 3 IS_BLUE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.42037641629576683,0.9706786517053843,9902,0.8844651298702754,5.834342926281567e-06
(MORE_THAN IS_WEDGE IS_PYRAMID),(OR (EXACTLY_1 2 IS_CHEESECAKE) (MORE_THAN IS_WEDGE IS_PYRAMID) var0),0.4961404073983431,1.1900218110531569,11880,0.8948379178310769,4.764787419944254e-06
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),0.31830492429435253,0.4734322167932987,7344,0.8669035117740606,8.161809839482399e-06
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EXACTLY_1 2 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),0.4568541347980499,0.7696821317076683,10973,0.890338050016911,5.168722639843232e-06
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (AT_LEAST_1 2 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),1.1654079165309668,2.3506439607590437,29647,0.940983743225669,1.4506428684968668e-06
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (MORE_THAN IS_WEDGE IS_YELLOW) (EVEN_1 IS_PYRAMID) var0),8.657950922846794,20.11402817070484,222605,0.9867472208662296,3.0393546833754927e-08
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (MORE_THAN IS_WEDGE IS_YELLOW) (EXACTLY_1 2 IS_PYRAMID) var0),15.819914093241096,35.333631398156285,397290,0.989852237926692,1.1139705853092323e-08
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (MORE_THAN IS_WEDGE IS_YELLOW) (AT_LEAST_1 2 IS_PYRAMID) var0),23.009108679369092,50.547980861738324,573489,0.9913661253135807,6.736888343457133e-09
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EVEN_2 IS_PYRAMID IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),24.910546489059925,56.08663544617593,619954,0.9916633612107485,6.0772122582578535e-09
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EVEN_2 IS_GROUNDED IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),35.695891888812184,79.17185074277222,885990,0.9929318872849706,3.757816187388148e-09
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EXACTLY_2 2 IS_PYRAMID IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),41.78141707740724,91.1090449206531,1036497,0.9934379505366834,3.0116385913936656e-09
(OR (EVEN_1 IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW)),(OR (EXACTLY_2 2 IS_GROUNDED IS_PYRAMID) (MORE_THAN IS_WEDGE IS_YELLOW) var0),60.41764199733734,129.9581698793918,1489717,0.9944793833973161,1.7548076520249972e-09
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(AT_LEAST_2 1 IS_BLUE IS_BLOCK var0),0.01781129278242588,0.03404851071536541,448,0.5815456569559337,0.0003547544242371818
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(AT_LEAST_2 1 IS_BLOCK IS_BLUE var0),0.3372286129742861,0.8913212195038795,7708,0.869794681320096,7.72802501511744e-06
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EXACTLY_1 3 IS_VERTICAL) (ODD_2 IS_BLUE IS_BLOCK) var0),0.9440802279859781,3.0356786008924246,23562,0.9306441139370688,1.9844892500856244e-06
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EVEN_2 IS_BLUE IS_BLOCK) (ODD_2 IS_BLUE IS_BLOCK) var0),3.1460733488202095,12.022124219685793,81556,0.9737844462954454,2.623042443445765e-07
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (ODD_2 IS_BLUE IS_BLOCK) (EVEN_2 IS_BLUE IS_BLOCK) var0),3.929805062711239,14.84096590615809,102034,0.9780631323588913,1.6622520414029885e-07
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EXACTLY_1 3 IS_PYRAMID) (AT_LEAST_2 1 IS_BLUE IS_BLOCK) var0),4.75354596786201,17.65700145624578,123349,0.9809732499295876,1.1169329929691714e-07
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (AT_LEAST_1 3 IS_RED) (AT_LEAST_2 1 IS_BLUE IS_BLOCK) var0),5.018285570666194,18.564417574554682,130188,0.9816931420839041,9.92647017634875e-08
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EXACTLY_1 3 IS_BLUE) (AT_LEAST_2 1 IS_BLUE IS_BLOCK) var0),5.122451609000564,18.93067017197609,132856,0.9819520460161004,9.477336361582312e-08
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EXACTLY_1 2 IS_CHEESECAKE) (AT_LEAST_2 1 IS_BLUE IS_BLOCK) var0),5.615330034866929,20.60964870452881,145287,0.9830163092123819,7.739939682824474e-08
(AT_LEAST_2 1 IS_BLUE IS_BLOCK),(OR (EVEN_1 IS_CHEESECAKE) (AT_LEAST_2 1 IS_BLUE IS_BLOCK) var0),6.170295871794224,23.73699930869043,159179,0.9839889006066485,6.302722764713337e-08
(ODD_2 IS_YELLOW IS_GROUNDED),(ODD_2 IS_YELLOW IS_GROUNDED var0),0.0027359258383512497,0.007157057523727417,83,0.2778307677823546,0.001954158059907244
(ODD_2 IS_YELLOW IS_GROUNDED),(EXACTLY_2 1 IS_YELLOW IS_GROUNDED var0),0.006282206624746323,0.015219094231724739,178,0.4142047908068213,0.0010654759272755302
(ODD_2 IS_YELLOW IS_GROUNDED),(ODD_2 IS_GROUNDED IS_YELLOW var0),0.7832717970013618,1.9001254048198462,19367,0.9211283230094021,2.5873974488076375e-06
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EVEN_1 IS_RED) (ODD_2 IS_YELLOW IS_GROUNDED) var0),1.0565236434340477,2.700181219726801,26519,0.9360746350891952,1.6979271247742e-06
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EVEN_1 IS_FLAT) (ODD_2 IS_YELLOW IS_GROUNDED) var0),1.080269444733858,2.77386537194252,27132,0.9370990357745018,1.6441973827261655e-06
(ODD_2 IS_YELLOW IS_GROUNDED),(EXACTLY_2 1 IS_GROUNDED IS_YELLOW var0),1.286684826016426,3.3905214183032513,32513,0.9448677831310626,1.2671513714427352e-06
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EVEN_1 IS_UPSIDE_DOWN) (ODD_2 IS_YELLOW IS_GROUNDED) var0),1.8740854989737272,5.166511436924338,47905,0.9592778839335847,6.868727670093347e-07
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EXACTLY_1 3 IS_PYRAMID) (ODD_2 IS_YELLOW IS_GROUNDED) var0),1.9764567576348782,5.483257289975882,50583,0.9610345321246178,6.274159596210302e-07
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EXACTLY_1 3 IS_BLUE) (ODD_2 IS_YELLOW IS_GROUNDED) var0),2.180894423276186,6.066019378602505,55898,0.9641152373395374,5.32371462432206e-07
(ODD_2 IS_YELLOW IS_GROUNDED),(OR (EXACTLY_1 2 IS_CHEESECAKE) (ODD_2 IS_YELLOW IS_GROUNDED) var0),2.436353338882327,6.829272730275989,62622,0.9673535525561998,4.347767827474941e-07
(EXACTLY_1 3 IS_HORIZONTAL),(EXACTLY_1 3 IS_HORIZONTAL var0),0.0034130457788705826,0.008822225034236908,104,0.3149250605580165,0.001664645289804448
(EXACTLY_1 3 IS_HORIZONTAL),(EXACTLY_2 3 IS_HORIZONTAL IS_HORIZONTAL var0),0.15363899432122707,0.26130826584994793,3197,0.8118064720863654,2.3330252464800945e-05
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_1 IS_FLAT) var0),0.7640542536973953,2.2648869771510363,18892,0.9198795569335421,2.6712467236113733e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_2 IS_BLUE IS_BLOCK) var0),0.8512801062315702,2.5742719043046236,21165,0.925519221964376,2.3048495744021115e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_1 IS_PYRAMID) var0),0.8795407880097628,2.6798323318362236,21901,0.9271765749598563,2.200877568515249e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EVEN_1 IS_BLUE) var0),0.8934097737073898,2.731119554489851,22273,0.9279853817325996,2.149115999459464e-06
(EXACTLY_1 3 IS_HORIZONTAL),(OR (EXACTLY_1 3 IS_HORIZONTAL) (EXACTLY_2 2 IS_BLUE IS_PYRAMID) var0),0.9375174567103386,2.9052988067269325,23436,0.930393184585911,1.998440878494539e-06
